"","d_name","rep_name","mod","aic","aicc","topt"
"122","lm","R2","oneill_1972",-5.7431823380987,24.2568176619013,23.03
"123","lm","R3","oneill_1972",-6.39911189740653,23.6008881025935,22.95
"124","lmer1","R1","oneill_1972",-6.22555931133403,23.774440688666,25.7
"125","lmer1","R2","oneill_1972",-6.55729800939573,23.4427019906043,25.55
"126","lmer1","R3","oneill_1972",-6.81438419285393,23.1856158071461,25.58
"127","lm1","R1","oneill_1972",-6.6835407445061,23.3164592554939,25.67
"128","lm1","R2","oneill_1972",-6.34452980502655,23.6554701949735,25.59
"129","lm1","R3","oneill_1972",-6.4688640812631,23.5311359187369,25.44
"130","lmer2","R1","oneill_1972",-6.20371388503085,23.7962861149692,25.95
"131","lmer2","R2","oneill_1972",-6.02924864445145,23.9707513555485,25.85
"132","lmer2","R3","oneill_1972",-6.7724210987146,23.2275789012854,25.95
"133","lm2","R1","oneill_1972",-6.34099243541224,23.6590075645878,25.98
"134","lm2","R2","oneill_1972",-5.7630805150027,24.2369194849973,25.86
"135","lm2","R3","oneill_1972",-6.90230080834831,23.0976991916517,25.91
"136","lmer3a","R1","oneill_1972",-3.88979074172207,26.1102092582779,25.8
"137","lmer3a","R2","oneill_1972",-4.48987511446967,25.5101248855303,25.72
"138","lmer3a","R3","oneill_1972",-4.18648940114764,25.8135105988524,25.66
"139","lm3a","R1","oneill_1972",-4.19197630855271,25.8080236914473,25.98
"140","lm3a","R2","oneill_1972",-4.13717064209556,25.8628293579044,25.75
"141","lm3a","R3","oneill_1972",-4.46999690714721,25.5300030928528,25.71
"142","lmer3b","R1","oneill_1972",1.3341076100586,31.3341076100586,25.35
"143","lmer3b","R2","oneill_1972",-3.20397830737009,26.7960216926299,25.56
"144","lmer3b","R3","oneill_1972",1.20197289718045,31.2019728971805,22.57
"145","lm3b","R1","oneill_1972",1.86050385398563,31.8605038539856,25.4
"146","lm3b","R2","oneill_1972",-4.02122909636131,25.9787709036387,25.68
"147","lm3b","R3","oneill_1972",1.59457780995191,31.5945778099519,22.41
"148","gr4","R1","oneill_1972",-4.48876396699952,25.5112360330005,26.02
"149","gr4","R2","oneill_1972",-7.16191487112738,22.8380851288726,25.87
"150","gr4","R3","oneill_1972",-6.45217349963276,23.5478265003672,25.96
"151","gr5a","R1","oneill_1972",13.2742941883038,43.2742941883038,28.53
"152","gr5a","R2","oneill_1972",13.5266281464858,43.5266281464858,28.46
"153","gr5a","R3","oneill_1972",33.2313044927332,63.2313044927332,27.56
"154","gr5b","R1","oneill_1972",-7.50883324420357,22.4911667557964,26.1
"155","gr5b","R2","oneill_1972",1.33524824092645,31.3352482409264,26.04
"156","gr5b","R3","oneill_1972",-4.4669925969078,25.5330074030922,25.69
"157","lmer","R1","thomas_2012",-9.60908504113892,20.3909149588611,23.41
"158","lmer","R2","thomas_2012",-12.1471305261445,17.8528694738555,23.34
"159","lmer","R3","thomas_2012",-12.3085833645515,17.6914166354485,23.32
"160","lm","R1","thomas_2012",-9.70285835610054,20.2971416438995,23.6
"161","lm","R2","thomas_2012",-11.715075937306,18.284924062694,23.37
"162","lm","R3","thomas_2012",-12.4509042765825,17.5490957234175,23.1
"163","lmer1","R1","thomas_2012",-9.91368162820856,20.0863183717914,24.22
"164","lmer1","R2","thomas_2012",-13.4257834519294,16.5742165480706,24.05
"165","lmer1","R3","thomas_2012",-13.5756907392179,16.4243092607821,24.07
"166","lm1","R1","thomas_2012",-9.97360739840308,20.0263926015969,24.38
"167","lm1","R2","thomas_2012",-12.8201893234895,17.1798106765105,24.06
"168","lm1","R3","thomas_2012",-14.0685753952161,15.9314246047839,23.91
"169","lmer2","R1","thomas_2012",-8.83328988205027,21.1667101179497,24.43
"170","lmer2","R2","thomas_2012",-10.8656923480615,19.1343076519385,24.19
"171","lmer2","R3","thomas_2012",-11.024353046273,18.975646953727,24.39
"172","lm2","R1","thomas_2012",-8.78579299814205,21.214207001858,24.46
"173","lm2","R2","thomas_2012",-10.3416061596357,19.6583938403643,24.17
"174","lm2","R3","thomas_2012",-11.6151412775868,18.3848587224132,24.38
"175","lmer3a","R1","thomas_2012",-6.3496009677466,23.6503990322534,24.49
"176","lmer3a","R2","thomas_2012",-10.0057706551681,19.9942293448319,24.38
"177","lmer3a","R3","thomas_2012",-9.96378707096753,20.0362129290325,24.27
"178","lm3a","R1","thomas_2012",-7.26591695591442,22.7340830440856,24.37
"179","lm3a","R2","thomas_2012",-8.73937929290707,21.2606207070929,24.41
"180","lm3a","R3","thomas_2012",-10.3633309521755,19.6366690478245,24.35
"181","lmer3b","R1","thomas_2012",-1.11677685473555,28.8832231452644,24.79
"182","lmer3b","R2","thomas_2012",-8.2294612110536,21.7705387889464,24.26
"183","lmer3b","R3","thomas_2012",-2.53750208779867,27.4624979122013,22.49
"184","lm3b","R1","thomas_2012",-1.31033444063911,28.6896655593609,25.19
"185","lm3b","R2","thomas_2012",-8.73937929290707,21.2606207070929,24.41
"186","lm3b","R3","thomas_2012",-1.72317586280262,28.2768241371974,21.89
"187","gr4","R1","thomas_2012",-7.78617497303201,22.213825026968,24.23
"188","gr4","R2","thomas_2012",-10.5115110080131,19.4884889919869,24.17
"189","gr4","R3","thomas_2012",-10.524654516625,19.475345483375,24.25
"190","gr5a","R1","thomas_2012",19.9603623576473,49.9603623576473,26.98
"191","gr5a","R2","thomas_2012",19.6894314237631,49.6894314237631,26.72
"192","gr5a","R3","thomas_2012",34.7002192997934,64.7002192997934,25.97
"193","gr5b","R1","thomas_2012",-5.75418794057467,24.2458120594253,24.85
"194","gr5b","R2","thomas_2012",-0.515512492401413,29.4844875075986,24.99
"195","gr5b","R3","thomas_2012",-12.0371419811851,17.9628580188149,24.76
"196","lmer","R1","briere2_1999",-9.57121056611493,20.4287894338851,24.33
"197","lmer","R2","briere2_1999",-11.356986560824,18.643013439176,23.92
"198","lmer","R3","briere2_1999",-11.437843153035,18.562156846965,23.94
"199","lm","R1","briere2_1999",-10.2949565048145,19.7050434951855,24.34
"200","lm","R2","briere2_1999",-11.0443939004826,18.9556060995174,24.02
"201","lm","R3","briere2_1999",-11.1585308942103,18.8414691057897,23.4
"202","lmer1","R1","briere2_1999",-12.0881654482773,17.9118345517227,24.54
"203","lmer1","R2","briere2_1999",-15.5592399490959,14.4407600509041,24.6
"204","lmer1","R3","briere2_1999",-15.9504690604044,14.0495309395956,24.62
"205","lm1","R1","briere2_1999",-12.3609735488198,17.6390264511802,24.5
"206","lm1","R2","briere2_1999",-14.9971116218017,15.0028883781983,24.63
"207","lm1","R3","briere2_1999",-15.4272461123159,14.5727538876841,24.5
"208","lmer2","R1","briere2_1999",-11.853278103826,18.146721896174,25.03
"209","lmer2","R2","briere2_1999",-13.650851763445,16.349148236555,24.9
"210","lmer2","R3","briere2_1999",-14.9529130566851,15.0470869433149,25.04
"211","lm2","R1","briere2_1999",-11.9617753399487,18.0382246600513,25.11
"212","lm2","R2","briere2_1999",-13.0844523796243,16.9155476203757,24.83
"213","lm2","R3","briere2_1999",-15.414355504013,14.585644495987,25
"214","lmer3a","R1","briere2_1999",-8.77969385132537,21.2203061486746,24.56
"215","lmer3a","R2","briere2_1999",-13.080705128461,16.919294871539,24.48
"216","lmer3a","R3","briere2_1999",-12.6483870063168,17.3516129936832,24.42
"217","lm3a","R1","briere2_1999",-9.88589991938585,20.1141000806141,24.87
"218","lm3a","R2","briere2_1999",-11.0960772286566,18.9039227713434,24.32
"219","lm3a","R3","briere2_1999",-13.2365712783889,16.7634287216111,24.43
"220","lmer3b","R1","briere2_1999",0.357596633979474,30.3575966339795,23.6
"221","lmer3b","R2","briere2_1999",-9.9062783777797,20.0937216222203,24.19
"222","lmer3b","R3","briere2_1999",-1.48228771648015,28.5177122835198,22.77
"223","lm3b","R1","briere2_1999",1.01883520138638,31.0188352013864,23.78
"224","lm3b","R2","briere2_1999",-11.055471292835,18.944528707165,24.31
"225","lm3b","R3","briere2_1999",-0.84705193501734,29.1529480649827,21.94
"226","gr4","R1","briere2_1999",-10.0399654041514,19.9600345958486,24.86
"227","gr4","R2","briere2_1999",-13.7310075829509,16.2689924170491,24.96
"228","gr4","R3","briere2_1999",-13.5757015289318,16.4242984710682,25.03
"229","gr5a","R1","briere2_1999",13.6914641206646,43.6914641206646,28.43
"230","gr5a","R2","briere2_1999",13.6101101062797,43.6101101062797,28.37
"231","gr5a","R3","briere2_1999",33.3209600534797,63.3209600534797,27.47
"232","gr5b","R1","briere2_1999",-10.5615010874901,19.4384989125099,25.52
"233","gr5b","R2","briere2_1999",-0.440086558854777,29.5599134411452,25.34
"234","gr5b","R3","briere2_1999",-15.3071113674433,14.6928886325567,25.13
"235","lmer","R1","quadratic_2008",-11.0448432735612,2.28849005977214,22.83
"236","lmer","R2","quadratic_2008",-13.5197059233747,-0.186372590041373,22.85
"237","lmer","R3","quadratic_2008",-13.7495216957843,-0.416188362450963,22.85
"238","lm","R1","quadratic_2008",-10.7393083334446,2.59402499988877,22.85
"239","lm","R2","quadratic_2008",-13.0653433422072,0.267989991126139,22.86
"240","lm","R3","quadratic_2008",-14.2478756074845,-0.914542274151184,22.83
"241","lmer1","R1","quadratic_2008",-9.18785120689941,4.14548212643393,22.95
"242","lmer1","R2","quadratic_2008",-12.0253849912454,1.30794834208798,22.96
"243","lmer1","R3","quadratic_2008",-12.0980254112065,1.23530792212688,22.96
"244","lm1","R1","quadratic_2008",-8.64468294656456,4.68865038676878,22.96
"245","lm1","R2","quadratic_2008",-11.5969411382055,1.73639219512779,22.96
"246","lm1","R3","quadratic_2008",-13.1754657167385,0.157867616594853,22.95
"247","lmer2","R1","quadratic_2008",-8.12542559787596,5.20790773545737,23.05
"248","lmer2","R2","quadratic_2008",-10.0963840272164,3.23694930611698,23.04
"249","lmer2","R3","quadratic_2008",-9.55231039623349,3.78102293709985,23.08
"250","lm2","R1","quadratic_2008",-8.03572261542748,5.29761071790586,23.06
"251","lm2","R2","quadratic_2008",-9.75172787199769,3.58160546133564,23.03
"252","lm2","R3","quadratic_2008",-9.94628216219342,3.38705117113992,23.08
"253","lmer3a","R1","quadratic_2008",-5.59469575447363,7.7386375788597,23.04
"254","lmer3a","R2","quadratic_2008",-7.64672153704328,5.68661179629006,23.04
"255","lmer3a","R3","quadratic_2008",-8.11438193590729,5.21895139742605,23.01
"256","lm3a","R1","quadratic_2008",-6.88807331780426,6.44526001552907,23.09
"257","lm3a","R2","quadratic_2008",-6.50285648184992,6.83047685148342,23
"258","lm3a","R3","quadratic_2008",-7.99888602268797,5.33444731064536,23.03
"259","lmer3b","R1","quadratic_2008",-0.0774716115450005,13.2558617217883,22.66
"260","lmer3b","R2","quadratic_2008",-6.73496997255552,6.59836336077781,22.95
"261","lmer3b","R3","quadratic_2008",-4.52745851751278,8.80587481582056,22.59
"262","lm3b","R1","quadratic_2008",0.950393351544095,14.2837266848774,22.67
"263","lm3b","R2","quadratic_2008",-6.50285648184992,6.83047685148341,23
"264","lm3b","R3","quadratic_2008",-3.36354185013375,9.96979148319959,22.53
"265","gr4","R1","quadratic_2008",-8.08849512967231,5.24483820366102,23.11
"266","gr4","R2","quadratic_2008",-9.99827158822281,3.33506174511052,22.97
"267","gr4","R3","quadratic_2008",-10.0187957419289,3.31453759140441,23.08
"268","gr5a","R1","quadratic_2008",19.3758481725433,32.7091815058766,24.5
"269","gr5a","R2","quadratic_2008",18.8243933286009,32.1577266619343,24.22
"270","gr5a","R3","quadratic_2008",33.1779566474196,46.511289980753,23.15
"271","gr5b","R1","quadratic_2008",-4.74735397207401,8.58597936125933,22.9
"272","gr5b","R2","quadratic_2008",2.45710581920664,15.79043915254,22.6
"273","gr5b","R3","quadratic_2008",-7.26486362407428,6.06846970925906,23.39
"274","lmer","R1","lactin2_1995",-8.75103875764937,21.2489612423506,24.17
"275","lmer","R2","lactin2_1995",-10.4077594959644,19.5922405040356,24.2
"276","lmer","R3","lactin2_1995",-10.5115443340892,19.4884556659108,24.2
"277","lm","R1","lactin2_1995",-9.21786029971841,20.7821397002816,24.2
"278","lm","R2","lactin2_1995",-10.1298536770911,19.8701463229089,24.21
"279","lm","R3","lactin2_1995",-9.90874733306233,20.0912526669377,24.16
"280","lmer1","R1","lactin2_1995",-10.1811027149454,19.8188972850546,24.52
"281","lmer1","R2","lactin2_1995",-13.4025598264466,16.5974401735534,24.34
"282","lmer1","R3","lactin2_1995",-13.6137593734484,16.3862406265516,24.35
"283","lm1","R1","lactin2_1995",-10.4461888807157,19.5538111192843,24.74
"284","lm1","R2","lactin2_1995",-12.8169286295757,17.1830713704243,24.34
"285","lm1","R3","lactin2_1995",-13.7435395850117,16.2564604149883,24.32
"286","lmer2","R1","lactin2_1995",-9.26707803227811,20.7329219677219,24.86
"287","lmer2","R2","lactin2_1995",-10.990782480427,19.009217519573,24.44
"288","lmer2","R3","lactin2_1995",-11.391460002407,18.608539997593,24.69
"289","lm2","R1","lactin2_1995",-9.25973964124982,20.7402603587502,24.92
"290","lm2","R2","lactin2_1995",-10.4509262719587,19.5490737280413,24.43
"291","lm2","R3","lactin2_1995",-11.9808963272451,18.0191036727549,24.66
"292","lmer3a","R1","lactin2_1995",-6.81175527102269,23.1882447289773,24.97
"293","lmer3a","R2","lactin2_1995",-10.2885939323237,19.7114060676763,24.59
"294","lmer3a","R3","lactin2_1995",-10.1286347911199,19.8713652088801,24.47
"295","lm3a","R1","lactin2_1995",-7.5214337427131,22.4785662572869,24.7
"296","lm3a","R2","lactin2_1995",-9.08832643033559,20.9116735696644,24.66
"297","lm3a","R3","lactin2_1995",-10.6095425984006,19.3904574015994,24.55
"298","lmer3b","R1","lactin2_1995",-2.99787476505044,27.0021252349496,26.35
"299","lmer3b","R2","lactin2_1995",-8.40037544384397,21.599624556156,24.46
"300","lmer3b","R3","lactin2_1995",-0.623047918219068,29.3769520817809,23.97
"301","lm3b","R1","lactin2_1995",-4.05106820608062,25.9489317939194,26.52
